add_info;annotation;brand;"<setup>FMANUFACTURER;Все бренды:;string</setup>";"<setup>FATT_STR_38;Бренд:;string</setup>";"<setup>FNUMBER;Код товара;string</setup>";"<setup>FSTATE;Остатки на складе;int</setup>";"<setup>FATT_STR_33;DIA:;string</setup>";"<setup>FATT_STR_29;Посадочный диаметр:;string</setup>";"<setup>FATT_STR_32;Вылет:;string</setup>";"<setup>FATT_STR_30;Кол-во отверстий:;string</setup>";img;img_full;"<setup>FATT_STR_60;Ссылка:;string</setup>";"<setup>FATT_STR_36;Модель:;string</setup>";"<setup>FNAME;Наименование;string</setup>";"<setup>FATT_STR_31;PCD:;string</setup>";"<setup>FATT_STR_62;Цена закупа;int</setup>";"<setup>FATT_STR_63;Цена продажи;int</setup>";"<setup>FPRICE;Стоимость;double</setup>";"<setup>FATT_STR_61;Продавец:;string</setup>";short_name;"<setup>FANNOTATION;Описания;string</setup>";title_short;"<setup>FATT_STR_34;Тип:;string</setup>";"<setup>FATT_STR_24;Вид товара:;string</setup>";"<setup>FATT_STR_28;Ширина обода:;string</setup>"
;"8.5/9.5x18"", 5x112.00, ET35/35, ЦО 66,6мм.";Vossen;VOSSEN;VOSSEN;40378;4;66.6;18;35;5;https://static.baza.farpost.ru/drom/1472996503883_bulletin;https://static.baza.farpost.ru/drom/1472996503883_default;https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-vossen-cv3-r18-8.5-9.5-et-35-5-112-g349-g350-47762807.html;CV3;8,5*18 5*112,0 ET35 66,6 VOSSEN CV3;112.0;24999;29999;7499;Aniku;"8.5x18"", 5x112.0, ET35, ЦО66.6";NEW! Разноширокие Vossen CV3 R18 8.5/9.5 ET+35 5*112 (G349 G350);Vossen CV3;Литой;Disk;8.5
;"8.5/9.5x18"", 5x112.00, ET35/35, ЦО 66,6мм.";Vossen;VOSSEN;VOSSEN;40379;4;66.6;18;35;5;https://static.baza.farpost.ru/drom/1472996503883_bulletin;https://static.baza.farpost.ru/drom/1472996503883_default;https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-vossen-cv3-r18-8.5-9.5-et-35-5-112-g349-g350-47762807.html;CV3;9,5*18 5*112,0 ET35 66,6 VOSSEN CV3;112.0;24999;29999;7499;Aniku;"9.5x18"", 5x112.0, ET35, ЦО66.6";NEW! Разноширокие Vossen CV3 R18 8.5/9.5 ET+35 5*112 (G349 G350);Vossen CV3;Литой;Disk;9.5
;"8.5/9.5x18"", 5x112.00, ET35/35, ЦО 66,6мм.";Vossen;VOSSEN;VOSSEN;40380;4;66.6;18;35;5;https://static.baza.farpost.ru/drom/1472996503883_bulletin;https://static.baza.farpost.ru/drom/1472996503883_default;https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-vossen-cv3-r18-8.5-9.5-et-35-5-112-g349-g350-47762807.html;CV3;9,5*18 5*112,0 ET35 66,6 VOSSEN CV3;112.0;24999;29999;7499;Aniku;"9.5x18"", 5x112.0, ET35, ЦО66.6";NEW! Разноширокие Vossen CV3 R18 8.5/9.5 ET+35 5*112 (G349 G350);Vossen CV3;Литой;Disk;9.5
;"7.0/8.0x16"", 5x114.30, ET35/28, ЦО 73,1мм.";RAYS VOLK RACING TE37 SL;VOLK;VOLK;40381;4;73.1;16;35;5;https://static.baza.farpost.ru/drom/1526563444961_bulletin;https://static.baza.farpost.ru/drom/1526563444961_default;https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-volk-racing-te37-sl-r16-7j-8j-5-114.3-d161-d162-63487713.html;TE37 SL;7,0*16 5*114,3 ET35 73,1 VOLK TE37 SL;114.3;21900;26900;6725;Aniku;"7.0x16"", 5x114.3, ET35, ЦО73.1";NEW! Комплект дисков Volk Racing TE37 SL R16 7j/8j 5*114.3 (D161 D162);Volk Racing TE37 SL;Литой;Disk;7.0
;"7.0/8.0x16"", 5x114.30, ET35/28, ЦО 73,1мм.";RAYS VOLK RACING TE37 SL;VOLK;VOLK;40382;4;73.1;16;28;5;https://static.baza.farpost.ru/drom/1526563444961_bulletin;https://static.baza.farpost.ru/drom/1526563444961_default;https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-volk-racing-te37-sl-r16-7j-8j-5-114.3-d161-d162-63487713.html;TE37 SL;7,0*16 5*114,3 ET28 73,1 VOLK TE37 SL;114.3;21900;26900;6725;Aniku;"7.0x16"", 5x114.3, ET28, ЦО73.1";NEW! Комплект дисков Volk Racing TE37 SL R16 7j/8j 5*114.3 (D161 D162);Volk Racing TE37 SL;Литой;Disk;7.0
;"7.0/8.0x16"", 5x114.30, ET35/28, ЦО 73,1мм.";RAYS VOLK RACING TE37 SL;VOLK;VOLK;40383;4;73.1;16;35;5;https://static.baza.farpost.ru/drom/1526563444961_bulletin;https://static.baza.farpost.ru/drom/1526563444961_default;https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-volk-racing-te37-sl-r16-7j-8j-5-114.3-d161-d162-63487713.html;TE37 SL;8,0*16 5*114,3 ET35 73,1 VOLK TE37 SL;114.3;21900;26900;6725;Aniku;"8.0x16"", 5x114.3, ET35, ЦО73.1";NEW! Комплект дисков Volk Racing TE37 SL R16 7j/8j 5*114.3 (D161 D162);Volk Racing TE37 SL;Литой;Disk;8.0
;"7.0/8.0x16"", 5x114.30, ET35/28, ЦО 73,1мм.";RAYS VOLK RACING TE37 SL;VOLK;VOLK;40384;4;73.1;16;28;5;https://static.baza.farpost.ru/drom/1526563444961_bulletin;https://static.baza.farpost.ru/drom/1526563444961_default;https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-volk-racing-te37-sl-r16-7j-8j-5-114.3-d161-d162-63487713.html;TE37 SL;8,0*16 5*114,3 ET28 73,1 VOLK TE37 SL;114.3;21900;26900;6725;Aniku;"8.0x16"", 5x114.3, ET28, ЦО73.1";NEW! Комплект дисков Volk Racing TE37 SL R16 7j/8j 5*114.3 (D161 D162);Volk Racing TE37 SL;Литой;Disk;8.0
;"8.5/9.5x18"", 5x112.00, ET35/35, ЦО 66,6мм.";Vossen;VOSSEN;VOSSEN;40385;4;66.6;18;35;5;https://static.baza.farpost.ru/drom/1472996375281_bulletin;https://static.baza.farpost.ru/drom/1472996375281_default;https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-vossen-cv3-r18-8.5-9.5-et-35-5-112-g349-g350-47762756.html;CV3;8,5*18 5*112,0 ET35 66,6 VOSSEN CV3;112.0;24999;29999;7499;Aniku;"8.5x18"", 5x112.0, ET35, ЦО66.6";NEW! Комплект дисков Vossen CV3 R18 8.5/9.5 ET+35 5*112 (G349 G350);Vossen CV3;Литой;Disk;8.5
;"8.5/9.5x18"", 5x112.00, ET35/35, ЦО 66,6мм.";Vossen;VOSSEN;VOSSEN;40386;4;66.6;18;35;5;https://static.baza.farpost.ru/drom/1472996375281_bulletin;https://static.baza.farpost.ru/drom/1472996375281_default;https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-vossen-cv3-r18-8.5-9.5-et-35-5-112-g349-g350-47762756.html;CV3;8,5*18 5*112,0 ET35 66,6 VOSSEN CV3;112.0;24999;29999;7499;Aniku;"8.5x18"", 5x112.0, ET35, ЦО66.6";NEW! Комплект дисков Vossen CV3 R18 8.5/9.5 ET+35 5*112 (G349 G350);Vossen CV3;Литой;Disk;8.5
;"8.5/9.5x18"", 5x112.00, ET35/35, ЦО 66,6мм.";Vossen;VOSSEN;VOSSEN;40387;4;66.6;18;35;5;https://static.baza.farpost.ru/drom/1472996375281_bulletin;https://static.baza.farpost.ru/drom/1472996375281_default;https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-vossen-cv3-r18-8.5-9.5-et-35-5-112-g349-g350-47762756.html;CV3;9,5*18 5*112,0 ET35 66,6 VOSSEN CV3;112.0;24999;29999;7499;Aniku;"9.5x18"", 5x112.0, ET35, ЦО66.6";NEW! Комплект дисков Vossen CV3 R18 8.5/9.5 ET+35 5*112 (G349 G350);Vossen CV3;Литой;Disk;9.5
;"8.5/9.5x18"", 5x112.00, ET35/35, ЦО 66,6мм.";Vossen;VOSSEN;VOSSEN;40388;4;66.6;18;35;5;https://static.baza.farpost.ru/drom/1472996375281_bulletin;https://static.baza.farpost.ru/drom/1472996375281_default;https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-vossen-cv3-r18-8.5-9.5-et-35-5-112-g349-g350-47762756.html;CV3;9,5*18 5*112,0 ET35 66,6 VOSSEN CV3;112.0;24999;29999;7499;Aniku;"9.5x18"", 5x112.0, ET35, ЦО66.6";NEW! Комплект дисков Vossen CV3 R18 8.5/9.5 ET+35 5*112 (G349 G350);Vossen CV3;Литой;Disk;9.5
;"8.5/9.5x18"", 5x100.00, 5x114.30, ET30/30, ЦО 73,1мм.";RAYS VOLK RACING CE28 N;VOLK;VOLK;40389;4;73.1;18;30;5;https://static.baza.farpost.ru/drom/1503844461339_bulletin;https://static.baza.farpost.ru/drom/1503844461339_default;https://baza.drom.ru/vladivostok/wheel/disc/komplekt-diskov-volk-racing-ce28-r18-8.5-j-9.5-j-5-114.3-100-d140-d141-56724924.html;CE28;8,5*18 5*100,0 ET30 73,1 VOLK CE28;100.0;29990;34990;8747;Aniku;"8.5x18"", 5x100.0, ET30, ЦО73.1";Комплект дисков Volk Racing CE28 R18 8.5j/9.5j 5*114.3/100 (D140 D141);Volk Racing CE28;Литой;Disk;8.5
;"8.5/9.5x18"", 5x100.00, 5x114.30, ET30/30, ЦО 73,1мм.";RAYS VOLK RACING CE28 N;VOLK;VOLK;40390;4;73.1;18;30;5;https://static.baza.farpost.ru/drom/1503844461339_bulletin;https://static.baza.farpost.ru/drom/1503844461339_default;https://baza.drom.ru/vladivostok/wheel/disc/komplekt-diskov-volk-racing-ce28-r18-8.5-j-9.5-j-5-114.3-100-d140-d141-56724924.html;CE28;8,5*18 5*114,3 ET30 73,1 VOLK CE28;114.3;29990;34990;8747;Aniku;"8.5x18"", 5x114.3, ET30, ЦО73.1";Комплект дисков Volk Racing CE28 R18 8.5j/9.5j 5*114.3/100 (D140 D141);Volk Racing CE28;Литой;Disk;8.5
;"8.5/9.5x18"", 5x100.00, 5x114.30, ET30/30, ЦО 73,1мм.";RAYS VOLK RACING CE28 N;VOLK;VOLK;40391;4;73.1;18;30;5;https://static.baza.farpost.ru/drom/1503844461339_bulletin;https://static.baza.farpost.ru/drom/1503844461339_default;https://baza.drom.ru/vladivostok/wheel/disc/komplekt-diskov-volk-racing-ce28-r18-8.5-j-9.5-j-5-114.3-100-d140-d141-56724924.html;CE28;8,5*18 5*100,0 ET30 73,1 VOLK CE28;100.0;29990;34990;8747;Aniku;"8.5x18"", 5x100.0, ET30, ЦО73.1";Комплект дисков Volk Racing CE28 R18 8.5j/9.5j 5*114.3/100 (D140 D141);Volk Racing CE28;Литой;Disk;8.5
;"8.5/9.5x18"", 5x100.00, 5x114.30, ET30/30, ЦО 73,1мм.";RAYS VOLK RACING CE28 N;VOLK;VOLK;40392;4;73.1;18;30;5;https://static.baza.farpost.ru/drom/1503844461339_bulletin;https://static.baza.farpost.ru/drom/1503844461339_default;https://baza.drom.ru/vladivostok/wheel/disc/komplekt-diskov-volk-racing-ce28-r18-8.5-j-9.5-j-5-114.3-100-d140-d141-56724924.html;CE28;8,5*18 5*114,3 ET30 73,1 VOLK CE28;114.3;29990;34990;8747;Aniku;"8.5x18"", 5x114.3, ET30, ЦО73.1";Комплект дисков Volk Racing CE28 R18 8.5j/9.5j 5*114.3/100 (D140 D141);Volk Racing CE28;Литой;Disk;8.5
;"8.5/9.5x18"", 5x100.00, 5x114.30, ET30/30, ЦО 73,1мм.";RAYS VOLK RACING CE28 N;VOLK;VOLK;40393;4;73.1;18;30;5;https://static.baza.farpost.ru/drom/1503844461339_bulletin;https://static.baza.farpost.ru/drom/1503844461339_default;https://baza.drom.ru/vladivostok/wheel/disc/komplekt-diskov-volk-racing-ce28-r18-8.5-j-9.5-j-5-114.3-100-d140-d141-56724924.html;CE28;9,5*18 5*100,0 ET30 73,1 VOLK CE28;100.0;29990;34990;8747;Aniku;"9.5x18"", 5x100.0, ET30, ЦО73.1";Комплект дисков Volk Racing CE28 R18 8.5j/9.5j 5*114.3/100 (D140 D141);Volk Racing CE28;Литой;Disk;9.5
;"8.5/9.5x18"", 5x100.00, 5x114.30, ET30/30, ЦО 73,1мм.";RAYS VOLK RACING CE28 N;VOLK;VOLK;40394;4;73.1;18;30;5;https://static.baza.farpost.ru/drom/1503844461339_bulletin;https://static.baza.farpost.ru/drom/1503844461339_default;https://baza.drom.ru/vladivostok/wheel/disc/komplekt-diskov-volk-racing-ce28-r18-8.5-j-9.5-j-5-114.3-100-d140-d141-56724924.html;CE28;9,5*18 5*114,3 ET30 73,1 VOLK CE28;114.3;29990;34990;8747;Aniku;"9.5x18"", 5x114.3, ET30, ЦО73.1";Комплект дисков Volk Racing CE28 R18 8.5j/9.5j 5*114.3/100 (D140 D141);Volk Racing CE28;Литой;Disk;9.5
;"8.5/9.5x18"", 5x100.00, 5x114.30, ET30/30, ЦО 73,1мм.";RAYS VOLK RACING CE28 N;VOLK;VOLK;40395;4;73.1;18;30;5;https://static.baza.farpost.ru/drom/1503844461339_bulletin;https://static.baza.farpost.ru/drom/1503844461339_default;https://baza.drom.ru/vladivostok/wheel/disc/komplekt-diskov-volk-racing-ce28-r18-8.5-j-9.5-j-5-114.3-100-d140-d141-56724924.html;CE28;9,5*18 5*100,0 ET30 73,1 VOLK CE28;100.0;29990;34990;8747;Aniku;"9.5x18"", 5x100.0, ET30, ЦО73.1";Комплект дисков Volk Racing CE28 R18 8.5j/9.5j 5*114.3/100 (D140 D141);Volk Racing CE28;Литой;Disk;9.5
;"8.5/9.5x18"", 5x100.00, 5x114.30, ET30/30, ЦО 73,1мм.";RAYS VOLK RACING CE28 N;VOLK;VOLK;40396;4;73.1;18;30;5;https://static.baza.farpost.ru/drom/1503844461339_bulletin;https://static.baza.farpost.ru/drom/1503844461339_default;https://baza.drom.ru/vladivostok/wheel/disc/komplekt-diskov-volk-racing-ce28-r18-8.5-j-9.5-j-5-114.3-100-d140-d141-56724924.html;CE28;9,5*18 5*114,3 ET30 73,1 VOLK CE28;114.3;29990;34990;8747;Aniku;"9.5x18"", 5x114.3, ET30, ЦО73.1";Комплект дисков Volk Racing CE28 R18 8.5j/9.5j 5*114.3/100 (D140 D141);Volk Racing CE28;Литой;Disk;9.5
;"8.5x18"", 5x112.00, ET35, ЦО 66,6мм.";Vossen;VOSSEN;VOSSEN;40397;4;66.6;18;35;5;https://static.baza.farpost.ru/drom/1472996375281_bulletin;https://static.baza.farpost.ru/drom/1472996375281_default;https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-vossen-cv3-r18-8.5-et-35-5-112-g349-47762733.html;CV3;8,5*18 5*112,0 ET35 66,6 VOSSEN CV3;112.0;24999;29999;7499;Aniku;"8.5x18"", 5x112.0, ET35, ЦО66.6";NEW! Комплект дисков Vossen CV3 R18 8.5 ET+35 5*112 (G349);Vossen CV3;Литой;Disk;8.5
;"9.5x18"", 5x112.00, ET35, ЦО 66,6мм.";Vossen;VOSSEN;VOSSEN;40398;4;66.6;18;35;5;https://static.baza.farpost.ru/drom/1472996276226_bulletin;https://static.baza.farpost.ru/drom/1472996276226_default;https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-vossen-cv3-r18-9.5-et-35-5-112-g350-47762691.html;CV3;9,5*18 5*112,0 ET35 66,6 VOSSEN CV3;112.0;24999;29999;7499;Aniku;"9.5x18"", 5x112.0, ET35, ЦО66.6";NEW! Комплект дисков Vossen CV3 R18 9.5 ET+35 5*112 (G350);Vossen CV3;Литой;Disk;9.5
;"9.5/10.5x18"", 5x114.30, ET22/25, ЦО 73,1мм.";Shogun;Shogun;Shogun;40399;4;73.1;18;22;5;https://static.baza.farpost.ru/drom/1496237450743_bulletin;https://static.baza.farpost.ru/drom/1496237450743_default;https://baza.drom.ru/vladivostok/wheel/disc/raznoshirokie-stance-magic-290-r18-9.5-j-10.5-j-5-114.3-j094-j095-54640790.html;Stance Magic 290;9,5*18 5*114,3 ET22 73,1 Shogun Stance Magic 290;114.3;27900;32900;8225;Aniku;"9.5x18"", 5x114.3, ET22, ЦО73.1";Разноширокие Stance Magic 290 R18 9.5j/10.5j 5*114.3 (J094 J095);Stance Magic 290;Литой;Disk;9.5
;"9.5/10.5x18"", 5x114.30, ET22/25, ЦО 73,1мм.";Shogun;Shogun;Shogun;40400;4;73.1;18;25;5;https://static.baza.farpost.ru/drom/1496237450743_bulletin;https://static.baza.farpost.ru/drom/1496237450743_default;https://baza.drom.ru/vladivostok/wheel/disc/raznoshirokie-stance-magic-290-r18-9.5-j-10.5-j-5-114.3-j094-j095-54640790.html;Stance Magic 290;9,5*18 5*114,3 ET25 73,1 Shogun Stance Magic 290;114.3;27900;32900;8225;Aniku;"9.5x18"", 5x114.3, ET25, ЦО73.1";Разноширокие Stance Magic 290 R18 9.5j/10.5j 5*114.3 (J094 J095);Stance Magic 290;Литой;Disk;9.5
;"9.5/10.5x18"", 5x114.30, ET22/25, ЦО 73,1мм.";Shogun;Shogun;Shogun;40401;4;73.1;18;22;5;https://static.baza.farpost.ru/drom/1496237450743_bulletin;https://static.baza.farpost.ru/drom/1496237450743_default;https://baza.drom.ru/vladivostok/wheel/disc/raznoshirokie-stance-magic-290-r18-9.5-j-10.5-j-5-114.3-j094-j095-54640790.html;Stance Magic 290;10,5*18 5*114,3 ET22 73,1 Shogun Stance Magic 290;114.3;27900;32900;8225;Aniku;"10.5x18"", 5x114.3, ET22, ЦО73.1";Разноширокие Stance Magic 290 R18 9.5j/10.5j 5*114.3 (J094 J095);Stance Magic 290;Литой;Disk;10.5
;"9.5/10.5x18"", 5x114.30, ET22/25, ЦО 73,1мм.";Shogun;Shogun;Shogun;40402;4;73.1;18;25;5;https://static.baza.farpost.ru/drom/1496237450743_bulletin;https://static.baza.farpost.ru/drom/1496237450743_default;https://baza.drom.ru/vladivostok/wheel/disc/raznoshirokie-stance-magic-290-r18-9.5-j-10.5-j-5-114.3-j094-j095-54640790.html;Stance Magic 290;10,5*18 5*114,3 ET25 73,1 Shogun Stance Magic 290;114.3;27900;32900;8225;Aniku;"10.5x18"", 5x114.3, ET25, ЦО73.1";Разноширокие Stance Magic 290 R18 9.5j/10.5j 5*114.3 (J094 J095);Stance Magic 290;Литой;Disk;10.5
;"8.5/9.5x18"", 5x120.00, ET40/40, ЦО 73,1мм.";Enkei RPF1;ENKEI;ENKEI;40403;4;73.1;18;40;5;https://static.baza.farpost.ru/drom/1522999711055_bulletin;https://static.baza.farpost.ru/drom/1522999711055_default;https://baza.drom.ru/vladivostok/wheel/disc/raznoshirokie-enkei-rpf1-r18-8.5-9.5-5-120-flow-forming-v013-v014-62363646.html;RPF1;8,5*18 5*120,0 ET40 73,1 ENKEI RPF1;120.0;30900;35900;8975;Aniku;"8.5x18"", 5x120.0, ET40, ЦО73.1";Разноширокие Enkei RPF1 R18 8.5/9.5 5*120 Flow Forming (V013 V014);Enkei RPF1;Литой;Disk;8.5
;"8.5/9.5x18"", 5x120.00, ET40/40, ЦО 73,1мм.";Enkei RPF1;ENKEI;ENKEI;40404;4;73.1;18;40;5;https://static.baza.farpost.ru/drom/1522999711055_bulletin;https://static.baza.farpost.ru/drom/1522999711055_default;https://baza.drom.ru/vladivostok/wheel/disc/raznoshirokie-enkei-rpf1-r18-8.5-9.5-5-120-flow-forming-v013-v014-62363646.html;RPF1;8,5*18 5*120,0 ET40 73,1 ENKEI RPF1;120.0;30900;35900;8975;Aniku;"8.5x18"", 5x120.0, ET40, ЦО73.1";Разноширокие Enkei RPF1 R18 8.5/9.5 5*120 Flow Forming (V013 V014);Enkei RPF1;Литой;Disk;8.5
;"8.5/9.5x18"", 5x120.00, ET40/40, ЦО 73,1мм.";Enkei RPF1;ENKEI;ENKEI;40405;4;73.1;18;40;5;https://static.baza.farpost.ru/drom/1522999711055_bulletin;https://static.baza.farpost.ru/drom/1522999711055_default;https://baza.drom.ru/vladivostok/wheel/disc/raznoshirokie-enkei-rpf1-r18-8.5-9.5-5-120-flow-forming-v013-v014-62363646.html;RPF1;9,5*18 5*120,0 ET40 73,1 ENKEI RPF1;120.0;30900;35900;8975;Aniku;"9.5x18"", 5x120.0, ET40, ЦО73.1";Разноширокие Enkei RPF1 R18 8.5/9.5 5*120 Flow Forming (V013 V014);Enkei RPF1;Литой;Disk;9.5
;"8.5/9.5x18"", 5x120.00, ET40/40, ЦО 73,1мм.";Enkei RPF1;ENKEI;ENKEI;40406;4;73.1;18;40;5;https://static.baza.farpost.ru/drom/1522999711055_bulletin;https://static.baza.farpost.ru/drom/1522999711055_default;https://baza.drom.ru/vladivostok/wheel/disc/raznoshirokie-enkei-rpf1-r18-8.5-9.5-5-120-flow-forming-v013-v014-62363646.html;RPF1;9,5*18 5*120,0 ET40 73,1 ENKEI RPF1;120.0;30900;35900;8975;Aniku;"9.5x18"", 5x120.0, ET40, ЦО73.1";Разноширокие Enkei RPF1 R18 8.5/9.5 5*120 Flow Forming (V013 V014);Enkei RPF1;Литой;Disk;9.5
;"7.0x15"", 5x100.00, ET30, ЦО 73,1мм.";RAYS VOLK RACING TE37 SL;VOLK;VOLK;40407;4;73.1;15;30;5;https://static.baza.farpost.ru/drom/1526563266778_bulletin;https://static.baza.farpost.ru/drom/1526563266778_default;https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-volk-racing-te37-sl-r15-7j-et30-5-100-d157a-63487649.html;TE37 SL;7,0*15 5*100,0 ET30 73,1 VOLK TE37 SL;100.0;19900;24900;6225;Aniku;"7.0x15"", 5x100.0, ET30, ЦО73.1";NEW! Комплект дисков Volk Racing TE37 SL R15 7j ET30 5*100 (D157A);Volk Racing TE37 SL;Литой;Disk;7.0
;"7.0x15"", 5x100.00, ET30, ЦО 73,1мм.";RAYS VOLK RACING TE37 SL;VOLK;VOLK;40408;4;73.1;15;30;5;https://static.baza.farpost.ru/drom/1526563192879_bulletin;https://static.baza.farpost.ru/drom/1526563192879_default;https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-volk-racing-te37-sl-r15-7j-et30-5-100-d157-63487600.html;TE37 SL;7,0*15 5*100,0 ET30 73,1 VOLK TE37 SL;100.0;19900;24900;6225;Aniku;"7.0x15"", 5x100.0, ET30, ЦО73.1";NEW! Комплект дисков Volk Racing TE37 SL R15 7j ET30 5*100 (D157);Volk Racing TE37 SL;Литой;Disk;7.0
;"7.0x15"", 4x100.00, ET30, ЦО 73,1мм.";Work Equip 01;WORK;WORK;40409;4;73.1;15;30;4;https://static.baza.farpost.ru/drom/1527495643581_bulletin;https://static.baza.farpost.ru/drom/1527495643581_default;https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-work-equip-01-r15-7j-et30-4-100-l018-63764112.html;Equip 01;7,0*15 4*100,0 ET30 73,1 WORK Equip 01;100.0;19900;24900;6225;Aniku;"7.0x15"", 4x100.0, ET30, ЦО73.1";NEW! Комплект дисков Work Equip 01 R15 7j ET30 4*100 (L018);Work Equip 01;Литой;Disk;7.0
;"8.5/9.5x18"", 5x112.00, ET35/35, ЦО 66,6мм.";Vossen;VOSSEN;VOSSEN;40410;4;66.6;18;35;5;https://static.baza.farpost.ru/drom/1472996503883_bulletin;https://static.baza.farpost.ru/drom/1472996503883_default;https://baza.drom.ru/vladivostok/wheel/disc/supercena-cv3-r18-8.5-9.5-et-35-5-112-g349-g350-54462559.html;CV3;8,5*18 5*112,0 ET35 66,6 VOSSEN CV3;112.0;24999;29999;7499;Aniku;"8.5x18"", 5x112.0, ET35, ЦО66.6";Суперцена! CV3 R18 8.5/9.5 ET+35 5*112 (G349 G350);CV3;Литой;Disk;8.5
;"8.5/9.5x18"", 5x112.00, ET35/35, ЦО 66,6мм.";Vossen;VOSSEN;VOSSEN;40411;4;66.6;18;35;5;https://static.baza.farpost.ru/drom/1472996503883_bulletin;https://static.baza.farpost.ru/drom/1472996503883_default;https://baza.drom.ru/vladivostok/wheel/disc/supercena-cv3-r18-8.5-9.5-et-35-5-112-g349-g350-54462559.html;CV3;8,5*18 5*112,0 ET35 66,6 VOSSEN CV3;112.0;24999;29999;7499;Aniku;"8.5x18"", 5x112.0, ET35, ЦО66.6";Суперцена! CV3 R18 8.5/9.5 ET+35 5*112 (G349 G350);CV3;Литой;Disk;8.5
;"8.5/9.5x18"", 5x112.00, ET35/35, ЦО 66,6мм.";Vossen;VOSSEN;VOSSEN;40412;4;66.6;18;35;5;https://static.baza.farpost.ru/drom/1472996503883_bulletin;https://static.baza.farpost.ru/drom/1472996503883_default;https://baza.drom.ru/vladivostok/wheel/disc/supercena-cv3-r18-8.5-9.5-et-35-5-112-g349-g350-54462559.html;CV3;9,5*18 5*112,0 ET35 66,6 VOSSEN CV3;112.0;24999;29999;7499;Aniku;"9.5x18"", 5x112.0, ET35, ЦО66.6";Суперцена! CV3 R18 8.5/9.5 ET+35 5*112 (G349 G350);CV3;Литой;Disk;9.5
;"8.5/9.5x18"", 5x112.00, ET35/35, ЦО 66,6мм.";Vossen;VOSSEN;VOSSEN;40413;4;66.6;18;35;5;https://static.baza.farpost.ru/drom/1472996503883_bulletin;https://static.baza.farpost.ru/drom/1472996503883_default;https://baza.drom.ru/vladivostok/wheel/disc/supercena-cv3-r18-8.5-9.5-et-35-5-112-g349-g350-54462559.html;CV3;9,5*18 5*112,0 ET35 66,6 VOSSEN CV3;112.0;24999;29999;7499;Aniku;"9.5x18"", 5x112.0, ET35, ЦО66.6";Суперцена! CV3 R18 8.5/9.5 ET+35 5*112 (G349 G350);CV3;Литой;Disk;9.5
;"11.0x18"", 5x114.30, ET18, ЦО 73,1мм.";RAYS VOLK RACING TE37 SL;VOLK;VOLK;40414;4;73.1;18;18;5;https://static.baza.farpost.ru/drom/1533273986604_bulletin;https://static.baza.farpost.ru/drom/1533273986604_default;https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-volk-racing-te37-sl-r18-11j-et18-5-114.3-d149b-60357049.html;TE37 SL;11,0*18 5*114,3 ET18 73,1 VOLK TE37 SL;114.3;29900;34900;8725;Aniku;"11.0x18"", 5x114.3, ET18, ЦО73.1";NEW! Комплект дисков Volk Racing TE37 SL R18 11j ET18 5*114.3 (D149B);Volk Racing TE37 SL;Литой;Disk;11.0
;"7.0x15"", 5x114.30, ET30, ЦО 73,1мм.";RAYS VOLK RACING TE37 SL;VOLK;VOLK;40415;4;73.1;15;30;5;https://static.baza.farpost.ru/drom/1526561700594_bulletin;https://static.baza.farpost.ru/drom/1526561700594_default;https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-volk-racing-te37-sl-r15-7j-et30-5-114-3-d158a-63487107.html;TE37 SL;7,0*15 5*114,3 ET30 73,1 VOLK TE37 SL;114.3;19900;24900;6225;Aniku;"7.0x15"", 5x114.3, ET30, ЦО73.1";NEW! Комплект дисков Volk Racing TE37 SL R15 7j ET30 5*114,3 (D158A);Volk Racing TE37 SL;Литой;Disk;7.0
